time,open,high,low,close,tick_volume,spread,real_volume,1HMA,2HMA,HMA1,HMA2,HO,HH,HL,HC,CRSIG,RSIVAL,volume,typical_price,prev_typical_price,prev_close,tr1,tr2,tr3,tr,TR,ATR,TP,MF,PMF,NMF,MFI,mfi,ma_fast,ma_slow,signal,signal1,signal2,signal3,signal4,position,position1,position2,position3,position4
2022-12-29 00:50:00,1.06121,1.06127,1.06117,1.06122,15,26,0,1.0611496990996807,1.0610485161834948,1.0611496990996807,1.0610485161834948,1.0610343718277349,1.0611683772414773,1.0608369137747606,1.061033519110796,1.0,81.8181818181855,15,1.06122,1.06119,1.0612,9.999999999998899e-05,7.00000000000145e-05,2.999999999997449e-05,9.999999999998899e-05,9.999999999998899e-05,,1.06122,15.9183,15.9183,0.0,,,1.0611266666666668,,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0
2022-12-29 00:55:00,1.06126,1.06157,1.06122,1.06156,77,25,0,1.061212796243416,1.0610733472561282,1.061212796243416,1.0610733472561282,1.061051112196261,1.0611797427420835,1.0608695567069648,1.0610558318836114,1.0,84.84848484848892,77,1.06145,1.06122,1.06122,0.00034999999999985043,0.00034999999999985043,0.0,0.00034999999999985043,0.00034999999999985043,,1.06145,81.73165,81.73165,0.0,,,1.0611722222222224,,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:00:00,1.06156,1.06175,1.06135,1.06172,116,13,0,1.0613127068019084,1.0611070505560416,1.0613127068019084,1.0611070505560416,1.061071907081311,1.061198254254569,1.0609036769255449,1.0610849234389386,1.0,86.11111111111369,116,1.0616066666666668,1.06145,1.06156,0.00039999999999995595,0.00018999999999991246,0.00021000000000004349,0.00039999999999995595,0.00039999999999995595,,1.0616066666666668,123.14637333333334,123.14637333333334,0.0,,,1.0612666666666666,,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:05:00,1.06175,1.06189,1.06171,1.06186,347,15,0,1.0614356800444433,1.061151229771969,1.0614356800444433,1.061151229771969,1.0610997974492118,1.0612257015712077,1.0609434760776981,1.0611223451633789,1.0,100.0,347,1.06182,1.0616066666666668,1.06172,0.000180000000000069,0.00017000000000000348,1.0000000000065512e-05,0.000180000000000069,0.000180000000000069,0.0002685714285714117,1.06182,368.45154,368.45154,0.0,75.10961439926227,75.10961439926227,1.061351111111111,,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0
2022-12-29 01:10:00,1.06187,1.0621,1.0618,1.06204,242,9,0,1.0615755940348517,1.0612069927157999,1.0615755940348517,1.0612069927157999,1.0611361905595487,1.0612637607877022,1.0609905621637823,1.0611692798966819,1.0,100.0,242,1.06198,1.06182,1.06186,0.00029999999999996696,0.00024000000000001798,5.999999999994898e-05,0.00029999999999996696,0.00029999999999996696,0.00025357142857142446,1.06198,256.99915999999996,256.99915999999996,0.0,80.05694882398171,80.05694882398171,1.0614444444444446,,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:15:00,1.06206,1.06237,1.06203,1.06233,106,2,0,1.0617419765200626,1.061276663819683,1.0617419765200626,1.061276663819683,1.0611823244781773,1.0613144099767735,1.0610467634654277,1.0612277638187932,1.0,100.0,106,1.0622433333333332,1.06198,1.06204,0.00034000000000000696,0.00032999999999994145,1.0000000000065512e-05,0.00034000000000000696,0.00034000000000000696,0.00024642857142856807,1.0622433333333332,112.59779333333331,112.59779333333331,0.0,81.54308474347579,81.54308474347579,1.061581111111111,,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:20:00,1.06233,1.06244,1.06223,1.06237,154,2,0,1.0619069811161996,1.0613584669644263,1.0619069811161996,1.0613584669644263,1.0612400074506019,1.0613770658301203,1.061113317024112,1.0612969436479724,1.0,100.0,154,1.0623466666666668,1.0622433333333332,1.06233,0.00021000000000004349,0.0001100000000000545,9.999999999998899e-05,0.00021000000000004349,0.00021000000000004349,0.0002257142857142894,1.0623466666666668,163.60138666666668,163.60138666666668,0.0,83.47785285283682,83.47785285283682,1.06172,,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:25:00,1.06236,1.06246,1.06231,1.06245,169,7,0,1.0620571897003528,1.0614496937834141,1.0620571897003528,1.0614496937834141,1.0613082131113574,1.0614493886370413,1.061189560746082,1.0613751357420043,1.0,100.0,169,1.0624066666666667,1.0623466666666668,1.06237,0.00014999999999987246,8.999999999992347e-05,5.999999999994898e-05,0.00014999999999987246,0.00014999999999987246,0.00021428571428570655,1.0624066666666667,179.54672666666667,179.54672666666667,0.0,85.70501155421124,85.70501155421124,1.061861111111111,1.0614627777777779,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:30:00,1.06246,1.06269,1.0622,1.06265,229,2,0,1.062204548639171,1.0615494387779894,1.062204548639171,1.0615494387779894,1.0613854494369033,1.0615308154510203,1.0612718213552093,1.0614617575020735,1.0,100.0,229,1.0625133333333332,1.0624066666666667,1.06245,0.0004899999999998794,0.00024000000000001798,0.00024999999999986144,0.0004899999999998794,0.0004899999999998794,0.0002321428571428395,1.0625133333333332,243.3155533333333,243.3155533333333,0.0,87.37287878222496,87.37287878222496,1.0620222222222222,1.0615705555555557,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:35:00,1.06263,1.06274,1.06249,1.0627,148,2,0,1.0623398044397334,1.0616551855419687,1.0623398044397334,1.0616551855419687,1.061470892335489,1.0616195487547324,1.0613599494358104,1.0615550310565225,1.0,100.0,148,1.0626433333333334,1.0625133333333332,1.06265,0.0002500000000000835,8.999999999992347e-05,0.00016000000000016001,0.0002500000000000835,0.0002500000000000835,0.00023999999999998626,1.0626433333333334,157.27121333333335,157.27121333333335,0.0,88.25865961693802,88.25865961693802,1.0621866666666666,1.0616566666666667,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:40:00,1.06271,1.06283,1.06265,1.06282,112,8,0,1.0624659453435508,1.0617651557502503,1.0624659453435508,1.0617651557502503,1.0615630372832034,1.061713824738624,1.0614539151294062,1.0616535694786078,1.0,100.0,112,1.0627666666666666,1.0626433333333334,1.0627,0.00017999999999984695,0.00012999999999996348,4.999999999988347e-05,0.00017999999999984695,0.00017999999999984695,0.00023285714285711405,1.0627666666666666,119.02986666666666,119.02986666666666,0.0,100.0,100.0,1.0623266666666664,1.0617494444444444,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:45:00,1.06282,1.06284,1.06275,1.06279,84,8,0,1.0625683831072001,1.0618757367016431,1.0625683831072001,1.0618757367016431,1.061660520228807,1.0618111729401132,1.0615530178935249,1.0617546207593926,1.0,96.29629629627294,84,1.0627933333333333,1.0627666666666666,1.06282,8.999999999992347e-05,1.999999999990898e-05,7.00000000000145e-05,8.999999999992347e-05,8.999999999992347e-05,0.00022785714285709715,1.0627933333333333,89.27463999999999,0.0,89.27463999999999,95.4021439882601,95.4021439882601,1.0624455555555556,1.0618561111111111,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:50:00,1.06279,1.06283,1.06272,1.06278,75,9,0,1.062643090996194,1.0619834220181554,1.062643090996194,1.0619834220181554,1.0617606075658717,1.0619088575218227,1.061654840532928,1.0618553483192246,1.0,92.45283018867372,75,1.0627766666666667,1.0627933333333333,1.06279,0.00010999999999983245,4.0000000000040004e-05,6.999999999979245e-05,0.00010999999999983245,0.00010999999999983245,0.00022857142857137167,1.0627766666666667,79.70825,0.0,79.70825,91.56935201849657,91.56935201849657,1.0625477777777779,1.0619494444444444,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:55:00,1.0628,1.06289,1.0628,1.06286,68,6,0,1.0627040925999771,1.0620867570977024,1.0627040925999771,1.0620867570977024,1.0618606927435077,1.0620051394006491,1.0617576641274595,1.0619542375805708,1.0,92.98245614034336,68,1.0628499999999999,1.0627766666666667,1.06278,8.999999999992347e-05,0.00010999999999983245,1.999999999990898e-05,0.00010999999999983245,8.999999999992347e-05,0.0002314285714285174,1.0628499999999999,72.2738,72.2738,0.0,91.80834483442905,91.80834483442905,1.0626388888888887,1.0620416666666666,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 02:00:00,1.06283,1.06289,1.0624,1.06259,326,1,0,1.0627186185152928,1.0621799627901771,1.0627186185152928,1.0621799627901771,1.061958781503475,1.0620983187537087,1.061855004660492,1.0620467397930542,1.0,59.21052631579024,326,1.0626266666666666,1.0628499999999999,1.06286,0.0004899999999998794,2.999999999997449e-05,0.00045999999999990493,0.0004899999999998794,0.0004899999999998794,0.00025928571428565243,1.0626266666666666,346.41629333333333,0.0,346.41629333333333,78.46549333010427,78.46549333010427,1.0626677777777778,1.0621244444444444,1,0,0,1,0,0.0,-1.0,0.0,0.0,0.0
2022-12-29 02:05:00,1.06263,1.06266,1.06246,1.06247,100,1,0,1.0626889958571162,1.0622588552739327,1.0626889958571162,1.0622588552739327,1.0620509054816396,1.0621844290212346,1.061944109816224,1.0621291922465665,1.0,36.76470588234382,100,1.06253,1.0626266666666666,1.06259,0.00019999999999997797,7.00000000000145e-05,0.00012999999999996348,0.00019999999999997797,0.00019999999999997797,0.0002485714285713758,1.06253,106.253,0.0,106.253,74.28942940102905,74.28942940102905,1.0626788888888887,1.0621994444444445,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 02:10:00,1.0625,1.0626,1.0624,1.06252,56,1,0,1.062647541502313,1.0623234605843275,1.062647541502313,1.0623234605843275,1.062133513640356,1.0622608972884486,1.0620230904580845,1.062200794031799,1.0,36.76470588234382,56,1.0625066666666667,1.06253,1.06247,0.00019999999999997797,0.00012999999999996348,7.00000000000145e-05,0.00019999999999997797,0.00019999999999997797,0.0002342857142856631,1.0625066666666667,59.500373333333336,59.500373333333336,0.0,73.59435359877892,73.59435359877892,1.0626866666666668,1.062273888888889,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 02:15:00,1.06252,1.06256,1.06237,1.06237,86,0,0,1.062590643572287,1.0623726680738717,1.062590643572287,1.0623726680738717,1.062205455769461,1.0623264554328529,1.062091142617855,1.062260104377065,1.0,18.309859154904913,86,1.0624333333333333,1.0625066666666667,1.06252,0.00018999999999991246,4.0000000000040004e-05,0.00014999999999987246,0.00018999999999991246,0.00018999999999991246,0.00023499999999993765,1.0624333333333333,91.36926666666666,0.0,91.36926666666666,65.67320915029326,65.67320915029326,1.0626555555555557,1.0623388888888892,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
2022-12-29 02:20:00,1.06237,1.06264,1.06234,1.06261,73,0,0,1.0625626830985415,1.0624114009919465,1.0625626830985415,1.0624114009919465,1.0622651003708026,1.062382047125839,1.0621481929909298,1.0623099889690546,1.0,40.2173913043494,73,1.06253,1.0624333333333333,1.06237,0.00029999999999996696,0.00026999999999999247,2.999999999997449e-05,0.00029999999999996696,0.00029999999999996696,0.00023499999999993765,1.06253,77.56469,77.56469,0.0,62.42752471744838,62.42752471744838,1.0626455555555556,1.0624161111111112,1,0,0,1,0,0.0,0.0,-1.0,0.0,0.0
2022-12-29 02:25:00,1.06262,1.06268,1.06243,1.06245,100,1,0,1.0625382347593657,1.0624402654977705,1.0625382347593657,1.0624402654977705,1.0623153285236604,1.062429204176643,1.0621959603111988,1.0623506782217425,1.0,34.57943925232422,100,1.0625200000000001,1.06253,1.06261,0.0002500000000000835,7.00000000000145e-05,0.000180000000000069,0.0002500000000000835,0.0002500000000000835,0.00022857142857137167,1.0625200000000001,106.25200000000001,0.0,106.25200000000001,56.68375876357515,56.68375876357515,1.0626044444444445,1.0624655555555556,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 02:30:00,1.06245,1.0625499999999999,1.06236,1.06236,61,0,0,1.0625041706590472,1.062459201889767,1.0625041706590472,1.062459201889767,1.0623562639505688,1.0624677655839505,1.0622351312165894,1.062382006556233,1.0,26.85185185184899,61,1.0624233333333333,1.0625200000000001,1.06245,0.00018999999999991246,9.999999999998899e-05,8.999999999992347e-05,0.00018999999999991246,0.00018999999999991246,0.00022714285714279088,1.0624233333333333,64.80782333333333,0.0,64.80782333333333,50.68116631792636,50.68116631792636,1.0625566666666666,1.0625011111111113,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
2022-12-29 02:35:00,1.06238,1.06248,1.0623,1.06237,64,0,0,1.0624691653859513,1.0624695971697122,1.0624691653859513,1.0624695971697122,1.0623879202928665,1.062497549184589,1.0622660251311828,1.0624048445990009,1.0,36.5853658536625,64,1.0623833333333335,1.0624233333333333,1.06236,0.000180000000000069,0.00012000000000012001,5.999999999994898e-05,0.000180000000000069,0.000180000000000069,0.00022928571428566208,1.0623833333333335,67.99253333333334,67.99253333333334,0.0,47.40833657210627,47.40833657210627,1.0625111111111112,1.0625294444444444,0,0,0,0,0,-1.0,0.0,-1.0,-1.0,0.0
2022-12-29 02:40:00,1.06238,1.06262,1.06235,1.0626,75,1,0,1.0624678995256667,1.0624768032064165,1.0624678995256667,1.0624768032064165,1.0624111283954754,1.0625207885174723,1.0622900475300099,1.0624229491280541,1.0,56.98924731182694,75,1.0625233333333333,1.0623833333333335,1.06237,0.00026999999999999247,0.00024999999999986144,2.0000000000131024e-05,0.00026999999999999247,0.00026999999999999247,0.00021357142857138443,1.0625233333333333,79.68925,79.68925,0.0,41.73721329578673,41.73721329578673,1.0624822222222223,1.0625605555555555,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 02:45:00,1.0626,1.06267,1.0624,1.06253,166,1,0,1.0624792465924298,1.062482369200607,1.0624792465924298,1.062482369200607,1.0624295066428084,1.062539654058577,1.062309012271392,1.062437716899407,1.0,50.526315789477124,166,1.0625333333333333,1.0625233333333333,1.0626,0.00026999999999999247,7.00000000000145e-05,0.00019999999999997797,0.00026999999999999247,0.00026999999999999247,0.00021499999999994936,1.0625333333333333,176.38053333333335,0.0,176.38053333333335,30.982537994445323,30.982537994445323,1.0624755555555554,1.0625716666666667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 02:50:00,1.06257,1.06273,1.06248,1.0627,144,1,0,1.0625140916509412,1.0624897745646278,1.0625140916509412,1.0624897745646278,1.0624448353336906,1.0625561703784479,1.062325081062637,1.0624519303965532,1.0,67.01030927834509,144,1.0626366666666667,1.0625333333333333,1.06253,0.00024999999999986144,0.00019999999999997797,4.999999999988347e-05,0.00024999999999986144,0.00024999999999986144,0.0002199999999999504,1.0626366666666667,153.01968,153.01968,0.0,32.47625812415325,32.47625812415325,1.0625011111111113,1.06259,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2022-12-29 02:55:00,1.0627,1.06373,1.06262,1.06342,339,1,0,1.0626477022718168,1.0625113362286398,1.0626477022718168,1.0625113362286398,1.0624595956582534,1.0625823840224675,1.0623409967513606,1.0624747171325737,1.0,77.9310344827545,339,1.0632566666666667,1.0626366666666667,1.0627,0.0011100000000001664,0.0010300000000000864,8.000000000008001e-05,0.0011100000000001664,0.0011100000000001664,0.0002928571428571106,1.0632566666666667,360.44401000000005,360.44401000000005,0.0,47.2659936960057,47.2659936960057,1.062601111111111,1.062643888888889,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0
2022-12-29 03:00:00,1.06342,1.06342,1.06288,1.06288,503,1,0,1.0627558857546149,1.0625412612760259,1.0627558857546149,1.0625412612760259,1.0624827686891267,1.0626190459112903,1.0623607483217234,1.0625031093213597,1.0,61.7486338797856,503,1.0630600000000001,1.0632566666666667,1.06342,0.0005399999999999849,0.0,0.0005399999999999849,0.0005399999999999849,0.0005399999999999849,0.0003235714285714072,1.0630600000000001,534.71918,0.0,534.71918,37.90181542004799,37.90181542004799,1.0626577777777777,1.0626566666666666,1,0,0,0,0,0.0,-1.0,0.0,0.0,0.0
2022-12-29 03:05:00,1.06289,1.06301,1.06277,1.06292,254,1,0,1.0628273128617691,1.0625759566196482,1.0628273128617691,1.0625759566196482,1.0625114443322554,1.062660286351716,1.0623843035671359,1.0625351307479929,1.0,65.73033707865393,254,1.0629,1.0630600000000001,1.06288,0.00024000000000001798,0.00012999999999996348,0.0001100000000000545,0.00024000000000001798,0.00024000000000001798,0.0003342857142856997,1.0629,269.97659999999996,269.97659999999996,0.0,42.82366341782786,42.82366341782786,1.0626922222222221,1.0626688888888889,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:10:00,1.06292,1.06322,1.06269,1.06311,249,1,0,1.0628937685083557,1.0626155882022068,1.0628937685083557,1.0626155882022068,1.0625435735736932,1.062704618944758,1.0624100304282202,1.0625711278359098,1.0,68.8775510204076,249,1.0630066666666667,1.0629,1.06292,0.0005300000000001415,0.00029999999999996696,0.0002300000000001745,0.0005300000000001415,0.0005300000000001415,0.00033714285714286126,1.0630066666666667,264.68865999999997,264.68865999999997,0.0,55.24512871891422,55.24512871891422,1.0627655555555555,1.062685,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0
2022-12-29 03:15:00,1.06315,1.06331,1.06301,1.0630600000000001,207,1,0,1.0629471537732367,1.0626580538880026,1.0629471537732367,1.0626580538880026,1.0625799285860362,1.0627514554128166,1.0624401171736624,1.062609817666952,1.0,62.92134831461109,207,1.0631266666666666,1.0630066666666667,1.06311,0.00029999999999996696,0.00019999999999997797,9.999999999998899e-05,0.00029999999999996696,0.00029999999999996696,0.0003442857142857176,1.0631266666666666,220.06721999999996,0.0,220.06721999999996,52.756408605684214,52.756408605684214,1.0628433333333334,1.0627000000000002,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:20:00,1.0630600000000001,1.06307,1.06281,1.06284,220,1,0,1.0629588184076637,1.0626979224431943,1.0629588184076637,1.0626979224431943,1.0626189522187979,1.0627970543827931,1.0624725173420273,1.0626474172914302,1.0,58.03108808290245,220,1.0629066666666667,1.0631266666666666,1.0630600000000001,0.00025999999999992696,9.999999999843467e-06,0.0002500000000000835,0.00025999999999992696,0.00025999999999992696,0.00034857142857142823,1.0629066666666667,233.83946666666668,0.0,233.83946666666668,47.14789239953629,47.14789239953629,1.0628955555555555,1.0627033333333333,1,0,0,0,0,0.0,0.0,0.0,-1.0,0.0
2022-12-29 03:25:00,1.06283,1.06317,1.06283,1.06303,194,1,0,1.0629683332516362,1.062735654669684,1.0629683332516362,1.062735654669684,1.0626566221994262,1.0628404091162766,1.0625058400676317,1.0626839574239044,1.0,58.461538461537415,194,1.06301,1.0629066666666667,1.06284,0.00034000000000000696,0.00032999999999994145,1.0000000000065512e-05,0.00034000000000000696,0.00034000000000000696,0.0003592857142857207,1.06301,206.22394,206.22394,0.0,52.54883145000757,52.54883145000757,1.0629433333333334,1.0627127777777778,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0
2022-12-29 03:30:00,1.06303,1.06326,1.06292,1.06317,191,1,0,1.0629980308720888,1.062773376890317,1.0629980308720888,1.062773376890317,1.0626929988259934,1.062881841221009,1.0625399366425057,1.0627207217936565,1.0,40.87591240875522,191,1.0631166666666667,1.06301,1.06303,0.00034000000000000696,0.0002300000000001745,0.00010999999999983245,0.00034000000000000696,0.00034000000000000696,0.0003621428571428664,1.0631166666666667,203.05528333333334,203.05528333333334,0.0,54.573435017880165,54.573435017880165,1.0630144444444445,1.062745,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:35:00,1.06319,1.06333,1.0628,1.06284,175,1,0,1.0629956486571333,1.0628062414821982,1.0629956486571333,1.0628062414821982,1.0627296305544158,1.0629220582150605,1.0625729481140054,1.0627542605942921,1.0,48.275862068963534,175,1.0629899999999999,1.0631166666666667,1.06317,0.0005300000000001415,0.00016000000000016001,0.00036999999999998145,0.0005300000000001415,0.0005300000000001415,0.00038214285714287054,1.0629899999999999,186.02325,0.0,186.02325,53.13235732599728,53.13235732599728,1.06303,1.0627655555555555,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:40:00,1.06281,1.06317,1.0628,1.06307,198,1,0,1.0629997413746903,1.0628360429674422,1.0629997413746903,1.0628360429674422,1.0627626409774102,1.0629593488440465,1.0626037745575148,1.0627855141262594,1.0,55.5555555555519,198,1.0630133333333331,1.0629899999999999,1.06284,0.00036999999999998145,0.00032999999999994145,4.0000000000040004e-05,0.00036999999999998145,0.00036999999999998145,0.00039500000000001833,1.0630133333333331,210.47663999999997,210.47663999999997,0.0,57.334957008738705,57.334957008738705,1.062991111111111,1.062796111111111,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:45:00,1.06305,1.06317,1.06279,1.06281,244,1,0,1.0629788799087727,1.0628594886773735,1.0629788799087727,1.0628594886773735,1.0627929351447511,1.0629928681001215,1.0626317261956248,1.0628120167367214,1.0,39.4366197183092,244,1.0629233333333332,1.0630133333333331,1.06307,0.00038000000000004697,9.999999999998899e-05,0.000280000000000058,0.00038000000000004697,0.00038000000000004697,0.00040928571428573105,1.0629233333333332,259.3532933333333,0.0,259.3532933333333,52.042776600886036,52.042776600886036,1.0629833333333334,1.0628205555555554,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:50:00,1.06278,1.06297,1.06278,1.06285,206,1,0,1.0629492200153143,1.0628764413845613,1.0629492200153143,1.0628764413845613,1.0628179860475195,1.0630201316372005,1.0626564248215105,1.0628333561469387,1.0,42.55319148935969,206,1.0628666666666666,1.0629233333333332,1.06281,0.00018999999999991246,0.00015999999999993797,2.999999999997449e-05,0.00018999999999991246,0.00018999999999991246,0.00040357142857143965,1.0628666666666666,218.9505333333333,218.9505333333333,0.0,53.95246136227506,53.95246136227506,1.0629755555555558,1.0628338888888889,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:55:00,1.06282,1.06305,1.06281,1.06281,167,1,0,1.0629158879113736,1.0628869678711956,1.0629158879113736,1.0628869678711956,1.062837430594354,1.0630413388997058,1.0626781612288922,1.0628493168681057,1.0,48.78048780487893,167,1.0628900000000001,1.0628666666666666,1.06285,0.00024000000000001798,0.00019999999999997797,4.0000000000040004e-05,0.00024000000000001798,0.00024000000000001798,0.0004014285714285843,1.0628900000000001,177.50263,0.0,177.50263,53.93515604879447,53.93515604879447,1.0629422222222222,1.062853888888889,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
